,day,month,year,tmax,tmin,city,date
33637,19,6,2020,17.3,5.2,NEUQUENAERO,2020-06-19
33638,19,6,2020,18.6,4.2,NUEVEDEJULIO,2020-06-19
33639,19,6,2020,15.1,2.6,OLAVARRIAAERO,2020-06-19
33640,19,6,2020,26.9,8.4,ORANAERO,2020-06-19
33641,19,6,2020,16.2,8.6,PARANAAERO,2020-06-19
33643,19,6,2020,17.7,5.0,PEHUAJOAERO,2020-06-19
33645,19,6,2020,16.8,3.8,PIGUEAERO,2020-06-19
33648,19,6,2020,15.2,4.5,PUNTAINDIOB.A.,2020-06-19
33650,19,6,2020,29.1,8.8,RECONQUISTAAERO,2020-06-19
33652,19,6,2020,20.4,4.0,RIOCUARTOAERO,2020-06-19
33655,19,6,2020,16.5,5.2,ROSARIOAERO,2020-06-19
33656,19,6,2020,27.6,4.6,SALTAAERO,2020-06-19
33657,19,6,2020,18.0,6.9,SANANTONIOOESTEAERO,2020-06-19
33660,19,6,2020,19.0,4.0,SANJUANAERO,2020-06-19
33661,19,6,2020,8.5,-3.1,SANJULIANAERO,2020-06-19
33662,19,6,2020,20.5,8.5,SANLUISAERO,2020-06-19
33664,19,6,2020,20.5,4.3,SANRAFAELAERO,2020-06-19
33666,19,6,2020,19.9,7.8,SANTAROSAAERO,2020-06-19
33670,19,6,2020,13.8,2.8,TANDILAERO,2020-06-19
33672,19,6,2020,35.4,5.0,TINOGASTA,2020-06-19
33673,19,6,2020,15.4,5.8,TRELEWAERO,2020-06-19
33676,19,6,2020,22.4,7.5,TUCUMANAERO,2020-06-19
33681,19,6,2020,15.8,5.4,VIEDMAAERO,2020-06-19
33682,19,6,2020,26.4,2.7,VILLADEMARIADELRIOSECO,2020-06-19
33683,19,6,2020,23.5,8.2,VILLADOLORESAERO,2020-06-19
33685,19,6,2020,21.2,1.0,VILLAREYNOLDSAERO,2020-06-19
33686,18,6,2020,18.1,8.6,AZULAERO,2020-06-18
33687,18,6,2020,16.0,5.8,BAHIABLANCAAERO,2020-06-18
33688,18,6,2020,8.6,3.1,BARILOCHEAERO,2020-06-18
33689,18,6,2020,0.3,-4.4,BASECARLINI(EXJUBANY),2020-06-18
33692,18,6,2020,4.5,-3.4,BASESANMARTIN,2020-06-18
33693,18,6,2020,17.6,6.3,BENITOJUAREZAERO,2020-06-18
33695,18,6,2020,25.9,4.4,CATAMARCAAERO,2020-06-18
33696,18,6,2020,23.2,9.8,CERESAERO,2020-06-18
33697,18,6,2020,22.5,3.4,CHAMICALAERO,2020-06-18
33699,18,6,2020,21.5,2.5,CHEPES,2020-06-18
33702,18,6,2020,15.2,5.6,COMODORORIVADAVIAAERO,2020-06-18
33703,18,6,2020,22.3,3.7,CORDOBAAERO,2020-06-18
33704,18,6,2020,22.9,6.8,CORDOBAOBSERVATORIO,2020-06-18
33706,18,6,2020,16.6,6.8,CORONELSUAREZAERO,2020-06-18
33708,18,6,2020,0.0,-2.0,ELCALAFATEAERO,2020-06-18
33714,18,6,2020,17.1,8.9,JUNINAERO,2020-06-18
33715,18,6,2020,23.5,2.9,LARIOJAAERO,2020-06-18
33716,18,6,2020,19.0,4.3,LABOULAYEAERO,2020-06-18
33717,18,6,2020,12.6,0.7,MALARGUEAERO,2020-06-18
33718,18,6,2020,9.7,0.4,MAQUINCHAO,2020-06-18
33719,18,6,2020,17.5,7.7,MARDELPLATAAERO,2020-06-18
33720,18,6,2020,19.0,3.2,MARCOSJUAREZAERO,2020-06-18
33721,18,6,2020,16.4,3.6,MENDOZAAERO,2020-06-18
33722,18,6,2020,15.1,1.7,NEUQUENAERO,2020-06-18
33723,18,6,2020,18.2,9.8,NUEVEDEJULIO,2020-06-18
33724,18,6,2020,17.6,7.5,OLAVARRIAAERO,2020-06-18
33725,18,6,2020,23.2,9.2,PARANAAERO,2020-06-18
33727,18,6,2020,17.0,6.9,PEHUAJOAERO,2020-06-18
33729,18,6,2020,15.2,4.8,PIGUEAERO,2020-06-18
33735,18,6,2020,20.5,6.7,RIOCUARTOAERO,2020-06-18
33738,18,6,2020,18.3,8.8,ROSARIOAERO,2020-06-18
33739,18,6,2020,13.8,0.5,SANANTONIOOESTEAERO,2020-06-18
33741,18,6,2020,5.1,-4.8,SANJULIANAERO,2020-06-18
33742,18,6,2020,21.3,5.0,SANLUISAERO,2020-06-18
33744,18,6,2020,17.1,3.6,SANRAFAELAERO,2020-06-18
33746,18,6,2020,16.0,2.1,SANTAROSAAERO,2020-06-18
33751,18,6,2020,17.2,5.7,TANDILAERO,2020-06-18
33753,18,6,2020,20.4,2.0,TINOGASTA,2020-06-18
33754,18,6,2020,16.4,1.1,TRELEWAERO,2020-06-18
33757,18,6,2020,21.7,8.7,TUCUMANAERO,2020-06-18
33761,18,6,2020,14.7,2.8,VIEDMAAERO,2020-06-18
33762,18,6,2020,21.8,2.4,VILLADEMARIADELRIOSECO,2020-06-18
33763,18,6,2020,19.6,2.1,VILLADOLORESAERO,2020-06-18
33765,18,6,2020,21.0,0.5,VILLAREYNOLDSAERO,2020-06-18
33766,17,6,2020,13.8,5.8,BAHIABLANCAAERO,2020-06-17
33767,17,6,2020,7.2,0.3,BARILOCHEAERO,2020-06-17
33768,17,6,2020,0.5,-2.8,BASECARLINI(EXJUBANY),2020-06-17
33771,17,6,2020,2.2,-7.7,BASEORCADAS,2020-06-17
33772,17,6,2020,4.9,1.5,BASESANMARTIN,2020-06-17
33773,17,6,2020,21.0,5.0,CATAMARCAAERO,2020-06-17
33774,17,6,2020,23.0,8.9,CHAMICALAERO,2020-06-17
33776,17,6,2020,18.5,8.5,CHEPES,2020-06-17
33779,17,6,2020,12.0,0.8,COMODORORIVADAVIAAERO,2020-06-17
33782,17,6,2020,1.9,-2.0,ELCALAFATEAERO,2020-06-17
33786,17,6,2020,22.7,3.9,LARIOJAAERO,2020-06-17
33787,17,6,2020,6.3,0.0,MAQUINCHAO,2020-06-17
33788,17,6,2020,15.8,3.2,MENDOZAAERO,2020-06-17
33789,17,6,2020,15.5,2.0,NEUQUENAERO,2020-06-17
33792,17,6,2020,15.7,8.9,PIGUEAERO,2020-06-17
33798,17,6,2020,34.6,4.9,SALTAAERO,2020-06-17
33799,17,6,2020,13.0,0.1,SANANTONIOOESTEAERO,2020-06-17
33801,17,6,2020,14.6,0.0,SANJUANAERO,2020-06-17
33802,17,6,2020,5.4,-4.8,SANJULIANAERO,2020-06-17
33803,17,6,2020,15.0,4.3,SANLUISAERO,2020-06-17
33805,17,6,2020,16.8,1.9,SANRAFAELAERO,2020-06-17
33807,17,6,2020,15.0,8.4,SANTAROSAAERO,2020-06-17
33810,17,6,2020,27.4,0.5,TINOGASTA,2020-06-17
33811,17,6,2020,12.4,4.1,TRELEWAERO,2020-06-17
33814,17,6,2020,26.6,9.6,VILLADEMARIADELRIOSECO,2020-06-17
33815,17,6,2020,19.2,9.2,VILLADOLORESAERO,2020-06-17
33816,17,6,2020,18.0,7.8,VILLAREYNOLDSAERO,2020-06-17
33817,16,6,2020,14.0,8.2,AZULAERO,2020-06-16
33818,16,6,2020,16.5,5.6,BAHIABLANCAAERO,2020-06-16
33819,16,6,2020,10.3,0.4,BARILOCHEAERO,2020-06-16
33821,16,6,2020,2.4,-5.0,BASESANMARTIN,2020-06-16
33822,16,6,2020,15.0,8.3,BENITOJUAREZAERO,2020-06-16
33824,16,6,2020,20.8,2.1,CATAMARCAAERO,2020-06-16
33825,16,6,2020,22.5,5.9,CHAMICALAERO,2020-06-16
33827,16,6,2020,23.5,7.5,CHEPES,2020-06-16
33830,16,6,2020,15.6,3.4,COMODORORIVADAVIAAERO,2020-06-16
33831,16,6,2020,27.0,4.3,CORDOBAAERO,2020-06-16
33832,16,6,2020,26.5,6.5,CORDOBAOBSERVATORIO,2020-06-16
33834,16,6,2020,15.6,1.4,CORONELSUAREZAERO,2020-06-16
33835,16,6,2020,18.9,9.9,DOLORESAERO,2020-06-16
33837,16,6,2020,4.4,-4.4,ELCALAFATEAERO,2020-06-16
33842,16,6,2020,25.1,7.5,JUJUYAERO,2020-06-16
33844,16,6,2020,20.8,1.9,LARIOJAAERO,2020-06-16
33845,16,6,2020,20.7,3.0,LABOULAYEAERO,2020-06-16
33847,16,6,2020,16.5,0.2,MALARGUEAERO,2020-06-16
33848,16,6,2020,8.0,-5.0,MAQUINCHAO,2020-06-16
33849,16,6,2020,28.8,7.8,MARCOSJUAREZAERO,2020-06-16
33851,16,6,2020,14.4,7.9,OLAVARRIAAERO,2020-06-16
33852,16,6,2020,19.0,6.8,PEHUAJOAERO,2020-06-16
33854,16,6,2020,14.3,3.8,PIGUEAERO,2020-06-16
33859,16,6,2020,19.8,3.2,RIOCUARTOAERO,2020-06-16
33862,16,6,2020,25.2,1.7,SALTAAERO,2020-06-16
33863,16,6,2020,6.9,0.7,SANJULIANAERO,2020-06-16
33864,16,6,2020,21.2,5.9,SANLUISAERO,2020-06-16
33866,16,6,2020,15.0,1.6,SANRAFAELAERO,2020-06-16
33869,16,6,2020,14.2,7.0,TANDILAERO,2020-06-16
33870,16,6,2020,31.0,9.4,TARTAGALAERO,2020-06-16
33872,16,6,2020,24.6,0.0,TINOGASTA,2020-06-16
33873,16,6,2020,13.6,2.9,TRELEWAERO,2020-06-16
33876,16,6,2020,23.5,6.5,TUCUMANAERO,2020-06-16
33880,16,6,2020,16.0,1.9,VIEDMAAERO,2020-06-16
33881,16,6,2020,25.0,2.6,VILLADEMARIADELRIOSECO,2020-06-16
33882,16,6,2020,24.0,7.4,VILLADOLORESAERO,2020-06-16
33883,16,6,2020,19.5,2.0,VILLAREYNOLDSAERO,2020-06-16
33884,15,6,2020,14.1,9.5,AEROPARQUEAERO,2020-06-15
33885,15,6,2020,17.7,5.2,BAHIABLANCAAERO,2020-06-15
33886,15,6,2020,7.1,-2.5,BARILOCHEAERO,2020-06-15
33890,15,6,2020,15.0,9.4,BUENOSAIRESOBSERVATORIO,2020-06-15
33891,15,6,2020,15.4,2.7,CAMPODEMAYOAERO,2020-06-15
33892,15,6,2020,19.6,6.6,CERESAERO,2020-06-15
33893,15,6,2020,19.0,4.2,CHAMICALAERO,2020-06-15
33895,15,6,2020,19.5,7.0,CHEPES,2020-06-15
33897,15,6,2020,10.5,2.9,COMODORORIVADAVIAAERO,2020-06-15
33899,15,6,2020,20.3,1.8,CORDOBAAERO,2020-06-15
33900,15,6,2020,21.0,6.3,CORDOBAOBSERVATORIO,2020-06-15
33901,15,6,2020,13.2,1.2,CORONELSUAREZAERO,2020-06-15
33902,15,6,2020,14.2,0.6,DOLORESAERO,2020-06-15
33904,15,6,2020,4.4,-6.0,ELCALAFATEAERO,2020-06-15
33905,15,6,2020,16.3,4.5,ELPALOMARAERO,2020-06-15
33907,15,6,2020,15.9,3.8,EZEIZAAERO,2020-06-15
33910,15,6,2020,16.6,4.9,GUALEGUAYCHUAERO,2020-06-15
33912,15,6,2020,21.0,6.5,JUJUYAERO,2020-06-15
33914,15,6,2020,19.0,2.5,JUNINAERO,2020-06-15
33915,15,6,2020,13.9,1.6,LAPLATAAERO,2020-06-15
33916,15,6,2020,19.3,2.2,LARIOJAAERO,2020-06-15
33917,15,6,2020,19.2,2.6,LABOULAYEAERO,2020-06-15
33919,15,6,2020,9.5,-7.5,MAQUINCHAO,2020-06-15
33920,15,6,2020,14.5,2.7,MARDELPLATAAERO,2020-06-15
33921,15,6,2020,17.2,4.3,MARCOSJUAREZAERO,2020-06-15
33927,15,6,2020,9.1,-2.5,NEUQUENAERO,2020-06-15
33928,15,6,2020,18.2,2.8,NUEVEDEJULIO,2020-06-15
33929,15,6,2020,24.0,8.2,ORANAERO,2020-06-15
33930,15,6,2020,16.2,6.9,PARANAAERO,2020-06-15
33932,15,6,2020,17.2,8.6,PASODELOSLIBRESAERO,2020-06-15
33933,15,6,2020,16.7,5.4,PEHUAJOAERO,2020-06-15
33935,15,6,2020,12.8,0.6,PIGUEAERO,2020-06-15
33937,15,6,2020,27.5,8.8,POSADASAERO,2020-06-15
33938,15,6,2020,27.1,8.6,PRESIDENCIAROQUESAENZPEÑAAERO,2020-06-15
33941,15,6,2020,13.2,3.4,PUNTAINDIOB.A.,2020-06-15
33944,15,6,2020,19.0,0.3,RIOCUARTOAERO,2020-06-15
33948,15,6,2020,16.4,7.0,ROSARIOAERO,2020-06-15
33949,15,6,2020,20.5,0.4,SALTAAERO,2020-06-15
33951,15,6,2020,7.7,-4.1,SANJULIANAERO,2020-06-15
33952,15,6,2020,22.0,3.0,SANLUISAERO,2020-06-15
33954,15,6,2020,15.5,0.7,SANTAROSAAERO,2020-06-15
33958,15,6,2020,25.3,5.7,TARTAGALAERO,2020-06-15
33960,15,6,2020,20.0,0.0,TINOGASTA,2020-06-15
33963,15,6,2020,21.2,3.6,TUCUMANAERO,2020-06-15
33967,15,6,2020,19.6,3.7,VILLADOLORESAERO,2020-06-15
33968,15,6,2020,23.5,1.8,VILLAREYNOLDSAERO,2020-06-15
33969,14,6,2020,11.9,2.6,AEROPARQUEAERO,2020-06-14
33970,14,6,2020,15.5,0.1,BAHIABLANCAAERO,2020-06-14
33971,14,6,2020,19.3,4.9,BERNARDODEIRIGOYENAERO,2020-06-14
33972,14,6,2020,14.0,1.3,BUENOSAIRESOBSERVATORIO,2020-06-14
33973,14,6,2020,16.5,3.9,CHAMICALAERO,2020-06-14
33975,14,6,2020,16.5,6.0,CHEPES,2020-06-14
33976,14,6,2020,13.4,5.0,COMODORORIVADAVIAAERO,2020-06-14
33977,14,6,2020,16.6,0.2,CORDOBAAERO,2020-06-14
33978,14,6,2020,16.5,4.2,CORDOBAOBSERVATORIO,2020-06-14
33980,14,6,2020,3.4,-3.4,ELCALAFATEAERO,2020-06-14
33981,14,6,2020,19.8,6.1,FORMOSAAERO,2020-06-14
33984,14,6,2020,21.0,6.9,IGUAZUAERO,2020-06-14
33987,14,6,2020,17.5,1.7,LARIOJAAERO,2020-06-14
33988,14,6,2020,20.0,6.0,LASLOMITAS,2020-06-14
33992,14,6,2020,15.3,0.3,PARANAAERO,2020-06-14
33993,14,6,2020,14.5,4.3,PASODELOSLIBRESAERO,2020-06-14
33995,14,6,2020,18.4,6.3,POSADASAERO,2020-06-14
33996,14,6,2020,19.2,0.1,PRESIDENCIAROQUESAENZPEÑAAERO,2020-06-14
33999,14,6,2020,17.0,1.2,RECONQUISTAAERO,2020-06-14
34001,14,6,2020,15.0,0.2,RIOCUARTOAERO,2020-06-14
34005,14,6,2020,16.8,7.8,SALTAAERO,2020-06-14
34006,14,6,2020,18.1,3.2,SANLUISAERO,2020-06-14
34009,14,6,2020,21.0,9.5,TARTAGALAERO,2020-06-14
34011,14,6,2020,14.2,0.0,TRELEWAERO,2020-06-14
34012,14,6,2020,19.7,7.3,TUCUMANAERO,2020-06-14
34015,14,6,2020,15.6,0.6,VIEDMAAERO,2020-06-14
34016,14,6,2020,17.9,0.2,VILLADOLORESAERO,2020-06-14
34017,13,6,2020,14.5,7.6,AEROPARQUEAERO,2020-06-13
34018,13,6,2020,10.6,1.3,AZULAERO,2020-06-13
34019,13,6,2020,9.9,0.4,BAHIABLANCAAERO,2020-06-13
34020,13,6,2020,6.6,1.2,BARILOCHEAERO,2020-06-13
34021,13,6,2020,9.0,-1.5,BENITOJUAREZAERO,2020-06-13
34023,13,6,2020,14.2,6.2,BUENOSAIRESOBSERVATORIO,2020-06-13
34024,13,6,2020,13.0,2.0,CAMPODEMAYOAERO,2020-06-13
34025,13,6,2020,16.5,6.4,CERESAERO,2020-06-13
34026,13,6,2020,17.6,8.9,CHAMICALAERO,2020-06-13
34028,13,6,2020,17.0,3.0,CHEPES,2020-06-13
34031,13,6,2020,8.3,-0.8,COMODORORIVADAVIAAERO,2020-06-13
34033,13,6,2020,14.1,3.0,CORDOBAAERO,2020-06-13
34034,13,6,2020,16.2,5.8,CORDOBAOBSERVATORIO,2020-06-13
34036,13,6,2020,9.2,-0.4,CORONELSUAREZAERO,2020-06-13
34038,13,6,2020,12.5,2.6,DOLORESAERO,2020-06-13
34040,13,6,2020,4.2,-8.0,ELCALAFATEAERO,2020-06-13
34041,13,6,2020,13.8,0.2,ELPALOMARAERO,2020-06-13
34043,13,6,2020,12.8,3.4,EZEIZAAERO,2020-06-13
34045,13,6,2020,15.6,3.6,GUALEGUAYCHUAERO,2020-06-13
34047,13,6,2020,12.0,0.3,JUNINAERO,2020-06-13
34048,13,6,2020,12.7,1.9,LAPLATAAERO,2020-06-13
34049,13,6,2020,18.2,4.4,LARIOJAAERO,2020-06-13
34050,13,6,2020,14.1,1.3,LABOULAYEAERO,2020-06-13
34052,13,6,2020,8.2,-3.2,MALARGUEAERO,2020-06-13
34053,13,6,2020,4.9,-4.8,MAQUINCHAO,2020-06-13
34054,13,6,2020,12.9,4.5,MARDELPLATAAERO,2020-06-13
34055,13,6,2020,14.0,1.9,MENDOZAAERO,2020-06-13
34060,13,6,2020,12.4,2.6,NUEVEDEJULIO,2020-06-13
34061,13,6,2020,16.2,5.6,PARANAAERO,2020-06-13
34063,13,6,2020,19.2,7.1,PASODELOSLIBRESAERO,2020-06-13
34064,13,6,2020,11.3,1.6,PEHUAJOAERO,2020-06-13
34066,13,6,2020,8.8,-0.7,PIGUEAERO,2020-06-13
34068,13,6,2020,22.7,6.7,PRESIDENCIAROQUESAENZPEÑAAERO,2020-06-13
34071,13,6,2020,14.0,3.6,PUNTAINDIOB.A.,2020-06-13
34073,13,6,2020,22.0,7.8,RECONQUISTAAERO,2020-06-13
34074,13,6,2020,23.0,8.3,RESISTENCIAAERO,2020-06-13
34076,13,6,2020,13.0,0.2,RIOCUARTOAERO,2020-06-13
34079,13,6,2020,14.1,3.1,ROSARIOAERO,2020-06-13
34081,13,6,2020,17.0,1.7,SANJUANAERO,2020-06-13
34082,13,6,2020,4.0,-5.1,SANJULIANAERO,2020-06-13
34083,13,6,2020,16.3,7.6,SANLUISAERO,2020-06-13
34085,13,6,2020,12.5,0.3,SANRAFAELAERO,2020-06-13
34087,13,6,2020,13.2,1.1,SANTAROSAAERO,2020-06-13
34090,13,6,2020,21.5,9.5,TARTAGALAERO,2020-06-13
34091,13,6,2020,23.6,5.0,TINOGASTA,2020-06-13
34092,13,6,2020,6.4,-2.3,TRELEWAERO,2020-06-13
34097,13,6,2020,9.4,1.4,VIEDMAAERO,2020-06-13
34098,13,6,2020,15.5,1.6,VILLADEMARIADELRIOSECO,2020-06-13
34099,13,6,2020,17.0,1.2,VILLADOLORESAERO,2020-06-13
34101,12,6,2020,17.2,4.9,AZULAERO,2020-06-12
34102,12,6,2020,16.0,7.4,BAHIABLANCAAERO,2020-06-12
34103,12,6,2020,4.4,0.3,BARILOCHEAERO,2020-06-12
34104,12,6,2020,15.0,7.4,BENITOJUAREZAERO,2020-06-12
34106,12,6,2020,25.0,4.6,CATAMARCAAERO,2020-06-12
34107,12,6,2020,23.8,6.9,CHAMICALAERO,2020-06-12
34109,12,6,2020,22.5,6.0,CHEPES,2020-06-12
34112,12,6,2020,5.9,-0.9,COMODORORIVADAVIAAERO,2020-06-12
34114,12,6,2020,14.6,5.0,CORONELSUAREZAERO,2020-06-12
34116,12,6,2020,4.4,-8.0,ELCALAFATEAERO,2020-06-12
34117,12,6,2020,20.5,7.5,ELPALOMARAERO,2020-06-12
34120,12,6,2020,19.3,8.8,EZEIZAAERO,2020-06-12
34122,12,6,2020,19.8,4.8,JUNINAERO,2020-06-12
34123,12,6,2020,19.5,7.6,LAPLATAAERO,2020-06-12
34124,12,6,2020,25.3,4.9,LARIOJAAERO,2020-06-12
34125,12,6,2020,20.0,5.1,LABOULAYEAERO,2020-06-12
34127,12,6,2020,9.5,0.5,MALARGUEAERO,2020-06-12
34128,12,6,2020,5.0,-0.4,MAQUINCHAO,2020-06-12
34129,12,6,2020,17.3,9.3,MARDELPLATAAERO,2020-06-12
34130,12,6,2020,21.3,3.7,MARCOSJUAREZAERO,2020-06-12
34131,12,6,2020,18.3,9.8,MENDOZAAERO,2020-06-12
34134,12,6,2020,12.9,7.6,NEUQUENAERO,2020-06-12
34135,12,6,2020,17.8,8.6,NUEVEDEJULIO,2020-06-12
34136,12,6,2020,15.9,4.1,OLAVARRIAAERO,2020-06-12
34138,12,6,2020,17.4,7.6,PEHUAJOAERO,2020-06-12
34140,12,6,2020,13.0,6.5,PIGUEAERO,2020-06-12
34144,12,6,2020,19.0,8.5,PUNTAINDIOB.A.,2020-06-12
34147,12,6,2020,19.0,6.0,RIOCUARTOAERO,2020-06-12
34150,12,6,2020,28.0,3.9,SALTAAERO,2020-06-12
34151,12,6,2020,15.8,5.3,SANANTONIOOESTEAERO,2020-06-12
34153,12,6,2020,3.0,-2.6,SANJULIANAERO,2020-06-12
34155,12,6,2020,18.5,7.4,SANRAFAELAERO,2020-06-12
34157,12,6,2020,14.9,5.1,SANTAROSAAERO,2020-06-12
34161,12,6,2020,16.6,5.8,TANDILAERO,2020-06-12
34162,12,6,2020,10.9,0.5,TRELEWAERO,2020-06-12
34169,12,6,2020,16.9,5.1,VIEDMAAERO,2020-06-12
34170,12,6,2020,22.2,8.6,VILLADEMARIADELRIOSECO,2020-06-12
34171,12,6,2020,23.8,6.3,VILLADOLORESAERO,2020-06-12
34173,12,6,2020,18.5,4.8,VILLAREYNOLDSAERO,2020-06-12
34174,11,6,2020,14.8,8.8,AEROPARQUEAERO,2020-06-11
34175,11,6,2020,19.2,0.1,AZULAERO,2020-06-11
34176,11,6,2020,20.7,7.5,BAHIABLANCAAERO,2020-06-11
34177,11,6,2020,9.0,2.7,BARILOCHEAERO,2020-06-11
34178,11,6,2020,2.0,-3.1,BASEORCADAS,2020-06-11
34179,11,6,2020,19.6,3.2,BENITOJUAREZAERO,2020-06-11
34181,11,6,2020,17.2,8.7,BUENOSAIRESOBSERVATORIO,2020-06-11
34182,11,6,2020,18.1,2.5,CAMPODEMAYOAERO,2020-06-11
34183,11,6,2020,25.6,8.8,CATAMARCAAERO,2020-06-11
34184,11,6,2020,23.0,8.2,CERESAERO,2020-06-11
34188,11,6,2020,14.8,5.9,COMODORORIVADAVIAAERO,2020-06-11
34190,11,6,2020,23.5,5.8,CORDOBAAERO,2020-06-11
34191,11,6,2020,22.8,7.7,CORDOBAOBSERVATORIO,2020-06-11
34193,11,6,2020,18.4,4.6,DOLORESAERO,2020-06-11
34195,11,6,2020,1.1,-4.5,ELCALAFATEAERO,2020-06-11
34196,11,6,2020,18.0,1.6,ELPALOMARAERO,2020-06-11
34199,11,6,2020,19.0,3.8,EZEIZAAERO,2020-06-11
34202,11,6,2020,17.0,2.7,GUALEGUAYCHUAERO,2020-06-11
34204,11,6,2020,23.1,8.9,JUJUYAERO,2020-06-11
34206,11,6,2020,20.2,3.5,JUNINAERO,2020-06-11
34207,11,6,2020,16.4,3.8,LAPLATAAERO,2020-06-11
34208,11,6,2020,21.9,9.6,LARIOJAAERO,2020-06-11
34209,11,6,2020,21.6,6.2,LABOULAYEAERO,2020-06-11
34211,11,6,2020,12.4,3.6,MAQUINCHAO,2020-06-11
34212,11,6,2020,18.6,2.8,MARDELPLATAAERO,2020-06-11
34213,11,6,2020,21.1,3.5,MARCOSJUAREZAERO,2020-06-11
34214,11,6,2020,28.5,1.0,MENDOZAAERO,2020-06-11
34218,11,6,2020,21.1,5.5,NEUQUENAERO,2020-06-11
34219,11,6,2020,20.5,5.4,NUEVEDEJULIO,2020-06-11
34220,11,6,2020,18.7,3.1,OLAVARRIAAERO,2020-06-11
34221,11,6,2020,15.6,6.8,PARANAAERO,2020-06-11
34223,11,6,2020,20.4,5.3,PEHUAJOAERO,2020-06-11
34225,11,6,2020,18.0,3.2,PIGUEAERO,2020-06-11
34228,11,6,2020,15.0,7.2,PUNTAINDIOB.A.,2020-06-11
34230,11,6,2020,21.2,9.7,RECONQUISTAAERO,2020-06-11
34232,11,6,2020,23.2,8.7,RIOCUARTOAERO,2020-06-11
34235,11,6,2020,20.4,1.7,ROSARIOAERO,2020-06-11
34236,11,6,2020,20.1,3.2,SALTAAERO,2020-06-11
34237,11,6,2020,18.9,9.2,SANANTONIOOESTEAERO,2020-06-11
34239,11,6,2020,28.5,4.8,SANJUANAERO,2020-06-11
34240,11,6,2020,3.5,-1.4,SANJULIANAERO,2020-06-11
34242,11,6,2020,20.4,0.5,SANRAFAELAERO,2020-06-11
34244,11,6,2020,22.9,6.0,SANTAROSAAERO,2020-06-11
34249,11,6,2020,17.9,0.0,TANDILAERO,2020-06-11
34250,11,6,2020,25.4,4.0,TINOGASTA,2020-06-11
34251,11,6,2020,18.1,6.7,TRELEWAERO,2020-06-11
34257,11,6,2020,19.3,9.1,VIEDMAAERO,2020-06-11
34258,11,6,2020,21.5,3.6,VILLADEMARIADELRIOSECO,2020-06-11
34259,11,6,2020,21.5,9.6,VILLADOLORESAERO,2020-06-11
34261,11,6,2020,24.7,3.2,VILLAREYNOLDSAERO,2020-06-11
34262,10,6,2020,18.4,4.0,AZULAERO,2020-06-10
34263,10,6,2020,17.3,7.2,BAHIABLANCAAERO,2020-06-10
34264,10,6,2020,9.3,3.6,BARILOCHEAERO,2020-06-10
34265,10,6,2020,0.2,-4.3,BASEORCADAS,2020-06-10
34266,10,6,2020,17.5,5.6,BENITOJUAREZAERO,2020-06-10
34268,10,6,2020,20.5,9.0,BUENOSAIRESOBSERVATORIO,2020-06-10
34269,10,6,2020,19.6,4.5,CAMPODEMAYOAERO,2020-06-10
34270,10,6,2020,25.3,6.0,CATAMARCAAERO,2020-06-10
34271,10,6,2020,21.6,7.8,CHAMICALAERO,2020-06-10
34273,10,6,2020,22.0,6.0,CHEPES,2020-06-10
34276,10,6,2020,11.9,6.3,COMODORORIVADAVIAAERO,2020-06-10
34278,10,6,2020,21.8,6.9,CORDOBAAERO,2020-06-10
34279,10,6,2020,22.5,7.9,CORDOBAOBSERVATORIO,2020-06-10
34281,10,6,2020,18.0,2.0,CORONELSUAREZAERO,2020-06-10
34282,10,6,2020,19.5,4.4,DOLORESAERO,2020-06-10
34284,10,6,2020,6.9,-2.0,ELCALAFATEAERO,2020-06-10
34285,10,6,2020,20.0,2.8,ELPALOMARAERO,2020-06-10
34288,10,6,2020,20.3,3.6,EZEIZAAERO,2020-06-10
34291,10,6,2020,19.3,4.3,GUALEGUAYCHUAERO,2020-06-10
34292,10,6,2020,20.4,9.3,JUJUYAERO,2020-06-10
34293,10,6,2020,21.0,4.5,JUNINAERO,2020-06-10
34294,10,6,2020,18.5,6.5,LAPLATAAERO,2020-06-10
34295,10,6,2020,24.2,5.9,LARIOJAAERO,2020-06-10
34296,10,6,2020,22.0,3.5,LABOULAYEAERO,2020-06-10
34298,10,6,2020,13.0,4.0,MAQUINCHAO,2020-06-10
34299,10,6,2020,18.1,3.6,MARDELPLATAAERO,2020-06-10
34300,10,6,2020,20.8,3.2,MARCOSJUAREZAERO,2020-06-10
34301,10,6,2020,19.0,3.5,MENDOZAAERO,2020-06-10
34304,10,6,2020,16.2,2.6,NEUQUENAERO,2020-06-10
34305,10,6,2020,21.0,7.0,NUEVEDEJULIO,2020-06-10
34306,10,6,2020,17.5,2.5,OLAVARRIAAERO,2020-06-10
34307,10,6,2020,19.4,8.0,PARANAAERO,2020-06-10
34309,10,6,2020,20.4,6.5,PEHUAJOAERO,2020-06-10
34311,10,6,2020,16.8,3.6,PIGUEAERO,2020-06-10
34315,10,6,2020,19.2,7.0,PUNTAINDIOB.A.,2020-06-10
34318,10,6,2020,21.3,9.7,RIOCUARTOAERO,2020-06-10
34321,10,6,2020,21.0,4.2,ROSARIOAERO,2020-06-10
34322,10,6,2020,16.4,5.5,SALTAAERO,2020-06-10
34323,10,6,2020,17.5,7.2,SANANTONIOOESTEAERO,2020-06-10
34326,10,6,2020,17.0,2.6,SANJUANAERO,2020-06-10
